N,P,K,temperature,humidity,ph,rainfall,Season,Crop
65,65,24,34.35994179001778,67.9845654577225,6.185832055565342,50.48501774615211,Kharif,maize
73,69,21,31.781225015366463,73.57982742564134,6.977993423738234,57.00224060671145,Kharif,maize
63,40,36,29.144298124670364,61.2455813671528,6.994287985761059,66.1040287658133,Kharif,maize
85,55,27,31.89534208905416,62.865778030630246,6.555617154682403,78.9292674296475,Kharif,maize
98,61,25,28.4397963631637,66.61132415161977,6.170142740177158,53.7546822902657,Kharif,maize
76,56,40,27.77258416349186,68.77135212505956,6.316104887940895,97.16786493549408,Kharif,maize
78,64,28,34.966832779346795,72.243417777942,6.424492832676535,68.25418366422004,Kharif,maize
65,69,32,32.50790231179788,74.82393172714781,6.309324224358223,95.62921089624116,Kharif,maize
88,57,30,31.447199773818177,65.83277244711175,6.280635579876516,89.02609013785109,Kharif,maize
70,50,35,28.552896432193187,60.71123454210127,6.972229709216357,87.77186362577905,Kharif,maize
75,57,35,25.49160829155048,72.01757254942987,6.1533648274157455,80.3359789891116,Kharif,maize
89,46,21,25.31056876035156,69.06571078624212,6.733327908716863,81.33919085259222,Kharif,maize
84,57,29,30.54181255448799,62.97814288302303,6.000410289439175,81.90016176081241,Kharif,maize
99,65,31,32.62032721039051,67.4224268493213,6.596182669402377,81.4360693512791,Kharif,maize
70,47,27,30.37379190443855,71.13465368300587,6.915943003954053,77.68641156991806,Kharif,maize
66,45,30,33.40785071939115,71.55617680602965,6.287934094093219,99.32070092414445,Kharif,maize
85,69,29,25.33426533093221,67.49427617998143,6.185525975257719,86.6145283712848,Kharif,maize
81,46,32,28.6675207642594,64.57821795193288,6.651679794878427,88.84731941962606,Kharif,maize
84,62,36,27.37070391174178,74.6061387305774,6.7126014072983935,93.62314075418372,Kharif,maize
78,61,26,29.47272968157122,69.95043916434739,6.688030518951981,60.781988136292455,Kharif,maize
90,49,22,25.723763931941225,66.12356279019448,6.319316880021374,54.19020795475304,Kharif,maize
85,50,39,34.541316415710725,64.20694836306978,6.252202402159331,74.14472182992994,Kharif,maize
100,64,32,27.232554010693608,70.96654474505343,6.955918799962044,75.70403478096367,Kharif,maize
95,52,38,34.22307775483585,63.63275168390651,6.923299508269929,91.45908899749588,Kharif,maize
82,48,26,29.258931550366817,62.57564983460532,6.45731660989282,72.18917896411679,Kharif,maize
72,70,28,34.85524133255218,67.94750833443105,6.8461938661543735,78.54265127721564,Kharif,maize
84,46,38,30.540583834602103,64.34981088966212,6.452323477634296,76.35354692567292,Kharif,maize
61,48,32,34.308328641758074,69.43357717385422,6.42438901807251,51.910139187869554,Kharif,maize
61,52,27,25.053489886942227,61.769080123113504,6.156762947599295,80.76074482984569,Kharif,maize
75,65,37,32.482388061809004,69.82411656850982,6.426406056491973,91.4021642887126,Kharif,maize
68,42,21,34.03050653102515,64.24944791996553,6.537416938599807,57.87502740379019,Kharif,maize
87,42,37,26.397205669789543,60.00364401651769,6.022504327428687,79.71658669632978,Kharif,maize
72,40,37,25.961258517321514,61.90404086511265,6.444113005175407,79.68052722232072,Kharif,maize
94,60,30,29.24572607185956,74.00423066752641,6.7813562183952,58.20924820281794,Kharif,maize
100,70,20,34.336789061329355,73.01031958673036,6.68004605637427,56.1731786865368,Kharif,maize
72,59,33,30.42386560190439,63.50413548054355,6.635156988863935,99.00259714882424,Kharif,maize
90,41,35,30.27456463721732,71.67557856818237,6.909555428437202,69.68595848265187,Kharif,maize
80,64,30,26.41126118299322,69.12857389760961,6.01803200982523,61.37108643617646,Kharif,maize
91,42,20,25.00789511093219,74.56357067174804,6.557047586192234,58.56622722271875,Kharif,maize
93,54,26,33.10140090745461,65.60408489301089,6.787348848409707,83.38008567916175,Kharif,maize
67,63,35,25.875745629862383,70.22190918775757,6.541335382701267,80.47226486636394,Kharif,maize
100,45,33,31.33849818735324,60.95303583635878,6.323895552580379,82.17760614937087,Kharif,maize
61,69,34,34.14616454515192,65.9437102022461,6.136250565091978,54.40030137557261,Kharif,maize
97,52,33,27.08651913158431,74.45726491782271,6.887563071816191,94.67672917492185,Kharif,maize
91,60,40,31.652728362369107,68.08471311675181,6.470762392387603,69.46331984045241,Kharif,maize
99,40,30,25.78698576707509,64.31819255002267,6.878115196985702,65.6684703215179,Kharif,maize
87,59,35,31.03755143837613,61.804064446929104,6.5858521224331685,73.11807236238695,Kharif,maize
96,58,38,26.639317209532027,70.55292510272295,6.674192116615001,69.50330328738141,Kharif,maize
100,40,36,32.35953560515178,69.67284065144591,6.80426115437845,93.1788501569573,Kharif,maize
60,67,25,28.012312947939083,65.60908070405662,6.659155544600134,96.4630487598946,Kharif,maize
100,70,30,29.633910088046463,74.26412027798752,6.398054840678938,65.17266082248031,Kharif,maize
69,60,36,30.994305420276216,60.33304219481776,6.513633383928651,93.19679037299774,Kharif,maize
63,61,28,26.7127341066624,64.55585777447739,6.80304552467588,89.07615647665335,Kharif,maize
94,41,37,32.41637818617621,73.81604229449373,6.373650296372984,96.54038361723808,Kharif,maize
69,54,36,28.026403406368143,64.8140315747916,6.388121456768497,62.28751560929439,Kharif,maize
70,53,31,31.62371859912753,63.78379250782756,6.095690116058001,78.84795750604896,Kharif,maize
73,58,24,26.582830506993737,68.01330614896871,6.914584435221748,63.72722923702223,Kharif,maize
97,50,30,31.881176592063504,72.35702624880807,6.091036314945442,91.2047245242187,Kharif,maize
71,69,23,26.281880728104618,61.547201413175415,6.648209177448556,50.26620952855321,Kharif,maize
76,54,23,29.25356496269984,74.14531064468605,6.413194478802797,78.2409581443198,Kharif,maize
75,45,22,27.47206073738877,71.92609321771747,6.405619390255442,66.9601715635959,Kharif,maize
94,59,36,32.48375249428182,62.71875383327328,6.679551836572684,66.13418535389101,Kharif,maize
61,48,26,27.620350045068747,70.68011941797243,6.067093732629878,82.24531619324586,Kharif,maize
70,44,23,33.81717306395396,65.77438083956336,6.593705782951434,92.5742224656997,Kharif,maize
100,59,32,33.918202114066126,66.03442017114477,6.772031785972355,80.4597695696663,Kharif,maize
62,41,31,26.96441315222786,71.749351386583,6.828212757886594,92.65864893233612,Kharif,maize
88,45,20,31.13845945007724,74.44177211971098,6.170530389393775,63.2298555940515,Kharif,maize
77,65,40,25.87717641719964,61.89983809270791,6.897419050078174,75.97509273824906,Kharif,maize
79,57,38,28.915370996016293,66.3094535531823,6.656146091847442,72.5268269533538,Kharif,maize
73,67,40,32.13321729501272,67.21412412126455,6.881854800820683,50.58224497515481,Kharif,maize
93,68,39,31.594232468499165,65.64467725432496,6.485280717110198,77.840607157037,Kharif,maize
90,62,37,31.24700669406608,65.44783685574338,6.542033345097202,83.07621620730875,Kharif,maize
99,58,30,27.825408636624434,60.78403001342395,6.919038277028671,79.5957202209535,Kharif,maize
77,48,39,28.78024949434402,70.28307930843935,6.899909543354672,86.81399493917107,Kharif,maize
89,66,22,26.029461447002863,66.54321625680068,6.448160873369002,78.56697642265385,Kharif,maize
84,60,36,32.19022820433601,62.921907039658905,6.274412631635681,53.33751274253785,Kharif,maize
78,63,31,30.038887967912736,72.24050253453103,6.393170434564264,55.82227620423557,Kharif,maize
67,66,29,32.08765632345654,72.03841122227442,6.38776432852975,79.82372887719762,Kharif,maize
87,45,27,27.48943524796873,67.29587442133341,6.286866874982794,63.748959598682006,Kharif,maize
67,53,34,28.244382286350664,64.47675991721641,6.268579604332967,53.98225645173829,Kharif,maize
90,67,24,28.342153372601143,69.57139088694679,6.861062936479719,71.48013717242733,Kharif,maize
62,65,23,25.25742409747216,64.32228203666105,6.069861920684661,77.71612990418276,Kharif,maize
62,63,40,28.410478728306234,63.54011895485568,6.677611182099594,66.43729941748033,Kharif,maize
81,68,39,33.03304573518034,70.9577198103949,6.172820051456452,86.02168511128889,Kharif,maize
76,52,38,33.97298495749739,60.60487859581426,6.344505893394064,82.18853040506224,Kharif,maize
95,50,40,30.182183156359272,61.42152706551891,6.061543034134837,66.6409180545836,Kharif,maize
76,51,23,29.555016952192204,60.10182261035385,6.269973636855462,87.74362644542802,Kharif,maize
73,58,34,25.308246186993703,62.294147797131394,6.768421071117242,82.43475212665177,Kharif,maize
68,58,36,33.79204337585382,61.03485013065689,6.8850153245472585,81.87226893589511,Kharif,maize
89,60,31,25.130102134258728,74.93703551669878,6.221527151902367,77.6713850393534,Kharif,maize
80,66,22,34.44750080210212,64.33214954931134,6.463547839258922,50.56948340442764,Kharif,maize
71,65,29,29.892162486880903,62.23902019003871,6.470324047937206,84.82535917384445,Kharif,maize
96,58,34,28.419344935747265,63.61494386993877,6.873575305759735,68.80208955545783,Kharif,maize
91,63,29,34.242184348426605,74.04188357310201,6.762799052875805,97.13048550793278,Kharif,maize
70,65,37,25.24390993110097,67.80240334536593,6.51307721836805,90.89923855386029,Kharif,maize
79,52,20,30.81424894869087,65.47227144461786,6.670747200471773,79.38472347656561,Kharif,maize
94,67,22,30.48932524499337,73.1008718686383,6.847355053909367,62.60909909096347,Kharif,maize
70,53,40,27.19320401211382,65.92485405823548,6.009538954025545,60.18586966388333,Kharif,maize
67,63,31,29.288874313502102,65.02512854936543,6.402890031050049,67.01924188387746,Kharif,maize
63,57,20,31.522640059437705,63.10923783824603,6.907243167277079,73.82839717900093,Kharif,maize
86,51,22,32.27131196881928,65.66695235864117,6.740313030843952,64.80327550194735,Kharif,maize
99,43,22,25.0071685870658,64.75026534025389,6.542841374334075,75.74647476962414,Kharif,maize
97,49,24,34.36853430091016,70.15955938947212,6.529644527035133,58.268521275659296,Kharif,maize
89,68,38,26.645253723928125,64.3437405700609,6.347770097604438,98.885640641275,Kharif,maize
86,56,20,27.3358043422236,68.65799619633842,6.520520533641514,55.39622774824969,Kharif,maize
80,43,23,27.63473445693848,60.98838247547959,6.655383199463453,96.5972069827186,Kharif,maize
79,51,23,25.37820136552036,62.86933735044772,6.418363038428793,95.67890057013474,Kharif,maize
63,52,36,26.23052123590325,66.11107907417023,6.714153146392174,76.2680240909749,Kharif,maize
70,68,33,34.86349922944162,74.05423880863043,6.861232227260386,86.24551359180421,Kharif,maize
72,66,37,28.152167373772865,65.65877978573543,6.1546848481848615,71.8024148986294,Kharif,maize
68,68,20,26.15301090339049,69.9611118179975,6.451547022817424,81.5017288771219,Kharif,maize
63,43,35,26.06991261174624,63.82630833632097,6.408020091285081,67.02879687105593,Kharif,maize
71,49,22,32.19459967669972,61.90550363959848,6.687464804049728,65.05795098927227,Kharif,maize
68,64,40,33.54568664032641,60.87804900120075,6.249867465257929,78.91148930847568,Kharif,maize
72,70,28,27.5695229950847,64.58120247814126,6.640250914952277,74.90648370919902,Kharif,maize
85,42,23,25.20909512335235,62.36491540195362,6.877489241731488,78.97681845749905,Kharif,maize
97,54,40,27.23090018445356,62.61015672024186,6.418131599793623,64.33302906435115,Kharif,maize
72,41,24,25.565156907967573,71.41138962580425,6.91101569997922,68.34789159084977,Kharif,maize
98,64,30,26.033949366300416,60.23757106417311,6.993163738933479,54.19489803144546,Kharif,maize
87,64,40,29.315081198476424,68.36715188603152,6.106092049947952,52.613818613610285,Kharif,maize
78,56,28,27.29918370861633,65.69192070890197,6.233053187984859,62.67285648365081,Kharif,maize
83,45,22,30.15945878525424,67.5982499986282,6.950379751482093,53.71234296652729,Kharif,maize
78,65,25,27.534937532571902,68.44245355821904,6.958327686481387,55.18873543173704,Kharif,maize
72,47,30,34.405373011029475,64.70051541685918,6.097707275386759,90.64642026969685,Kharif,maize
72,42,28,34.059439679262645,64.42663290276428,6.0149985003771365,51.94368485083447,Kharif,maize
87,66,34,30.66806105010466,71.00102774002359,6.161100023256422,82.94713969673714,Kharif,maize
61,64,22,28.54423991987386,73.06915482181736,6.996012783382248,63.62788744077002,Kharif,maize
69,57,20,28.81146882034736,62.88872448687792,6.179999616610687,93.57728403540632,Kharif,maize
81,61,39,29.11852283144497,61.46428140802723,6.502547606722024,74.24961422887498,Kharif,maize
72,40,38,32.27579322134944,73.46693709588038,6.848417726430511,65.27882296639129,Kharif,maize
68,68,33,29.51638995518838,65.24843195471098,6.020401610688206,75.88194678447172,Kharif,maize
92,55,36,33.56729946505897,68.26976085994221,6.604488982258459,69.09790095226344,Kharif,maize
73,46,33,34.44094785930365,65.39314716780005,6.277025448869624,78.21505323349152,Kharif,maize
79,42,36,28.35946153378934,61.88703504519077,6.862334916439732,55.726643416317415,Kharif,maize
74,62,33,30.6069448137568,68.83997467421592,6.283461149264079,99.84952514062756,Kharif,maize
91,43,31,25.950565368325645,67.87711277654445,6.686755720281909,71.27779388483587,Kharif,maize
92,48,35,27.00469047766359,63.04490338786796,6.674219632447397,67.41153198536844,Kharif,maize
76,44,20,29.1346576671016,66.77803566978417,6.22149354885964,85.51049241581325,Kharif,maize
83,58,32,27.062027159017788,71.95421256023468,6.03479919986835,68.19497032476662,Kharif,maize
89,54,25,33.76560490788717,68.85639154661837,6.409249573785397,91.66371525143788,Kharif,maize
72,47,36,26.582862560590986,61.453759906004926,6.28919315196587,72.71353621802126,Kharif,maize
75,45,31,29.55660821553092,68.22032245843702,6.8089777496137085,85.97792066327175,Kharif,maize
61,57,38,31.05699240459876,70.5410744893438,6.800364188455346,55.372660822094325,Kharif,maize
76,58,25,31.918639081608443,71.89055108671127,6.457023952192626,92.3059592777556,Kharif,maize
91,63,26,28.83069369726507,69.436763679514,6.606512225323219,86.7858993389055,Kharif,maize
67,54,20,33.690990687247286,62.28987246811175,6.604259515986925,60.58583892309829,Kharif,maize
62,65,20,30.683191510779256,70.65259899885241,6.827158148427623,57.26430048728933,Kharif,maize
71,46,24,29.39507780447552,70.16012769122274,6.425002414123197,65.81461743628122,Kharif,maize
79,49,25,25.672406340520368,60.3664032441095,6.275446679790509,98.80352930159522,Kharif,maize
75,45,35,29.64689468445165,66.17621501385365,6.265034918140548,62.84157872835293,Kharif,maize
73,53,35,33.207358408157305,64.9942537044356,6.536192279282204,72.80636044733166,Kharif,maize
75,56,33,31.145410182213155,70.04118096380465,6.4491482027322125,51.50101128586682,Kharif,maize
92,48,20,33.321624537291186,63.24203718466381,6.440120770984937,69.86137647831163,Kharif,maize
89,58,32,29.940116705993056,68.86307884461388,6.091137339089707,78.56600077165514,Kharif,maize
71,69,39,26.18461705094482,73.69808942721258,6.718603740690195,97.65623062539824,Kharif,maize
74,44,29,25.13639845835881,71.96703558312912,6.213736687981911,75.83680224700322,Kharif,maize
77,62,29,28.03219546718591,73.82186604324795,6.196953630208721,90.95536630888438,Kharif,maize
87,70,28,31.979904714977927,74.67758950399035,6.412758320277393,77.35638212844503,Kharif,maize
82,46,32,32.90259903941694,60.160051905092445,6.227778341617801,52.0392506717759,Kharif,maize
73,58,22,27.957528346203294,69.34111914566216,6.583858267308015,65.75041375948871,Kharif,maize
89,70,37,29.95653920883247,66.19259096638359,6.371463339334472,78.77747539155516,Kharif,maize
92,59,39,29.211189044340816,72.89781735502683,6.44891172259279,97.52969829655622,Kharif,maize
74,65,21,29.10522784351428,63.77722053013697,6.537169321604029,92.95651798756168,Kharif,maize
66,46,36,27.313487132001505,74.71544233672614,6.203535522481805,61.41778070894238,Kharif,maize
74,63,38,26.363711050294583,69.20561954315622,6.15575162286553,61.00549150095817,Kharif,maize
97,41,32,26.96688558231213,71.90306103343246,6.8804219028736044,60.05864835569504,Kharif,maize
70,64,32,25.55332387163346,61.28399329234153,6.433723702831421,96.12494481512516,Kharif,maize
88,62,20,26.98130741823577,62.751868271382975,6.412093609632539,92.63330765508604,Kharif,maize
90,55,21,25.0920089762538,71.37605509551305,6.035612150272842,88.74417161264743,Kharif,maize
84,52,20,31.272584006359786,60.329797830589854,6.497976302587393,69.63675571121138,Kharif,maize
83,47,24,28.16375407387683,72.25316978840674,6.554169721611,75.21903521493834,Kharif,maize
78,45,22,34.73144711426909,60.20923528037867,6.558840870954667,73.21658723975764,Kharif,maize
61,45,26,26.93717050776298,69.8567825859191,6.707031169322884,62.66990537796863,Kharif,maize
81,48,32,28.45828570309594,65.47640880347709,6.177481834991012,75.25140230743835,Kharif,maize
79,43,37,28.57841158641533,69.17242279078799,6.2522231342306185,51.524827392637725,Kharif,maize
92,66,40,25.08451496062461,70.4404711048367,6.810730465230413,56.59051867487296,Kharif,maize
67,50,26,33.39207953039459,65.13712828779457,6.947170616843394,94.32947980844732,Kharif,maize
